"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","entrez","ensembl","gene_name"
34.0837716903847,1.16973155474282,0.375751240830539,0.000441598182770994,0.000891495143465532,"TBX21","30009","ENSG00000073861","T-box transcription factor 21"
187.967566927993,-1.03323996021444,0.282619265470413,0.000444016998831604,0.00089629095869688,"AF198444",NA,NA,"AF198444"
42.6366612443523,0.545113636228666,0.163787235938705,0.000446513684482586,0.000901243012108397,"C20orf196",NA,NA,"C20orf196"
16.0099218453903,-1.56236449907549,0.474361622292566,0.000448827011656379,0.000905824046789809,"WBSCR17",NA,NA,"WBSCR17"
1159.87047161208,-0.939229846290654,0.284415053373086,0.000449816620413392,0.000907686636118459,"ABCC3","8714","ENSG00000108846","ATP binding cassette subfamily C member 3"
236.48715324173,-1.34778067808829,0.425008490028871,0.000449837466170702,0.000907686636118459,"OIP5-AS1","729082","ENSG00000247556","OIP5 antisense RNA 1"
4.46649509670178,-1.22287896348599,0.397791864476481,0.000450607890468928,0.000909152724123422,"LL09NC01-139C3.1:ENSG00000273473",NA,NA,"LL09NC01-139C3.1:ENSG00000273473"
2592.4707196452,0.417085726190836,0.119487362360318,0.00045145599681942,0.000910775243948334,"CREBL2","1389","ENSG00000111269","cAMP responsive element binding protein like 2"
49.2948072161911,0.932176674240376,0.286134522814847,0.000451942291014175,0.000911667592877688,"CNTF","1270","ENSG00000242689","ciliary neurotrophic factor"
2570.8328113081,0.544413341887634,0.161020380088381,0.000452415756219952,0.000912533891789889,"SKP1","6500","ENSG00000113558","S-phase kinase associated protein 1"
754.941626280623,0.392829709670558,0.114239031377872,0.00045278347576414,0.000913186751266334,"MBTD1","54799","ENSG00000011258","mbt domain containing 1"
1196.31728681007,0.469651273034791,0.138994335481005,0.000453224484084119,0.000913987280275852,"YIPF6","286451","ENSG00000181704","Yip1 domain family member 6"
26.0715507273186,0.809616463531849,0.242866005540358,0.000453319155847472,0.000914089287899789,"SLC25A53","401612","ENSG00000269743","solute carrier family 25 member 53"
1308.34440027514,0.629059093082604,0.186793257472841,0.000453736265956796,0.00091484138890229,"EPB41","2035","ENSG00000159023","erythrocyte membrane protein band 4.1"
81.7537337268413,0.736931233249843,0.219633752672677,0.000455646910942225,0.000918604376173196,"AK301093",NA,NA,"AK301093"
147.524674225497,1.00705006794101,0.317526849707126,0.00045641922507184,0.000920071929354832,"PTBLP",NA,NA,"PTBLP"
72.3212752573551,-0.664512793966457,0.182150547323959,0.000457120281797997,0.000921395567034598,"CECR7:ENSG00000237438",NA,NA,"CECR7:ENSG00000237438"
164.477004503074,-0.555836463252956,0.157749945653936,0.000457299938191056,0.000921668087733563,"C8orf44","56260","ENSG00000288596","chromosome 8 putative open reading frame 44"
995.01476963834,0.293989534688473,0.084219693044162,0.000457483706602675,0.000921948842242736,"ZFP90","146198","ENSG00000184939","ZFP90 zinc finger protein"
12.2037589735887,1.51466796190128,0.522253566993089,0.000459052397550864,0.000925020250599869,"CLEC9A","283420","ENSG00000197992","C-type lectin domain containing 9A"
17.2495755606407,-0.644390924283137,1.25921088414741,0.000459612191606491,0.000926058267111504,"HSPB3","8988","ENSG00000169271","heat shock protein family B (small) member 3"
14791.879577725,0.515568894256666,0.153427235160876,0.000460174699540445,0.000927101549467695,"RPLP0","6175","ENSG00000089157","ribosomal protein lateral stalk subunit P0"
924.533707454548,0.471786530463021,0.138792854061982,0.000462748461344481,0.000932196254280521,"CEBPG","1054","ENSG00000153879","CCAAT enhancer binding protein gamma"
9.60739284458925,-1.38780833470191,0.442782202786298,0.000463064724113635,0.000932742730501117,"RP11-7F17.5:ENSG00000246548",NA,NA,"RP11-7F17.5:ENSG00000246548"
20.0837085020909,-1.57933971232842,0.479038244536853,0.000466874681869238,0.000940325702272675,"PNPLA3","80339","ENSG00000100344","patatin like domain 3, 1-acylglycerol-3-phosphate O-acyltransferase"
5680.4271912545,-0.48335011238851,0.137161309261051,0.000469588592827792,0.000945699882962468,"DLC1","10395","ENSG00000164741","DLC1 Rho GTPase activating protein"
1690.25674588939,0.329981032586293,0.0921903559478576,0.00046975171563316,0.000945936511288103,"ZNF37A","7587","ENSG00000075407","zinc finger protein 37A"
8.13972287960201,2.80713949427066,1.42987986814875,0.000470819457282513,0.000947994542860867,"CYP1A1","1543","ENSG00000140465","cytochrome P450 family 1 subfamily A member 1"
3.37469868039015,2.21390620856539,0.743751613828629,0.000471756094001348,0.000949788220715669,"LOC100287072","100287072",NA,"ribosomal protein S6 kinase B1 pseudogene"
6419.47609795178,0.449510982150001,0.129460495523976,0.00047221440322037,0.000950618625300313,"CHD9","80205","ENSG00000177200","chromodomain helicase DNA binding protein 9"
5147.82194794456,0.824984945424501,0.233755684296406,0.00047325023087614,0.000952611362791748,"SLC39A14","23516","ENSG00000104635","solute carrier family 39 member 14"
235.16384510832,0.472171913638349,0.139335867353705,0.000475541829491947,0.000957131225206926,"MRPL54","116541","ENSG00000183617","mitochondrial ribosomal protein L54"
3.89795187556111,1.40485693755775,0.432439819864016,0.000476233439427386,0.000958430197985633,"TMEM171","134285","ENSG00000157111","transmembrane protein 171"
760.557272010707,0.410988495595458,0.120592885610304,0.000477816396574312,0.000961522600230536,"HDAC1","3065","ENSG00000116478","histone deacetylase 1"
