"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071173","GO:0071173","spindle assembly checkpoint signaling","24/4203","44/13465",0.545454545454545,1.7474531179028,3.34527801245775,0.0010914555302648,0.0288689987755039,0.0257980398062588,"MAD1L1/XRCC3/TTK/BUB1/MAD2L1/INCENP/KNTC1/SKA3/NUF2/ATM/KLHL22/ZWILCH/GEN1/NDC80/BIRC5/CENPF/CDC20/CCNB1/SPC25/CDCA8/TRIP13/BUB1B/SPC24/AURKB",24
"GO:0071174","GO:0071174","mitotic spindle checkpoint signaling","24/4203","44/13465",0.545454545454545,1.7474531179028,3.34527801245775,0.0010914555302648,0.0288689987755039,0.0257980398062588,"MAD1L1/XRCC3/TTK/BUB1/MAD2L1/INCENP/KNTC1/SKA3/NUF2/ATM/KLHL22/ZWILCH/GEN1/NDC80/BIRC5/CENPF/CDC20/CCNB1/SPC25/CDCA8/TRIP13/BUB1B/SPC24/AURKB",24
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","76/4203","180/13465",0.422222222222222,1.35265815422846,3.2086604520666,0.00111366303078501,0.0291910143069279,0.0260858007210904,"SMARCC2/BRD4/SART1/CR1/HSF1/CSF1/ITPKB/HLX/PTPRC/SOX13/ZMIZ1/HLA-DRA/TGFB1/PNP/GPR65/DDRGK1/SMARCA4/SOX12/CD80/RIPK2/RARA/RPTOR/ID2/BAD/CD86/MALT1/EVI2B/IL7R/AP3D1/IL2RG/CD83/RASGRP1/PPP2R3C/XBP1/RB1/GAS6/IL10/AXL/GLI2/CD27/IFNG/TOX/KLHL25/BTN2A2/CCR1/LEF1/AGER/IL2RA/ZBTB16/BTK/IL7/ZBTB46/BCL6/SHB/IL18/CD101/RHOH/SMARCD3/IL23R/IL21/LCK/TYROBP/ZAP70/HLA-DRB1/WNT10B/IL34/IL4I1/LILRB4/IL12RB1/TNF/TESPA1/CCL19/ADAM8/IL12B/IL23A/DCSTAMP",76
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","76/4203","180/13465",0.422222222222222,1.35265815422846,3.2086604520666,0.00111366303078501,0.0291910143069279,0.0260858007210904,"SMARCC2/BRD4/SART1/CR1/HSF1/CSF1/ITPKB/HLX/PTPRC/SOX13/ZMIZ1/HLA-DRA/TGFB1/PNP/GPR65/DDRGK1/SMARCA4/SOX12/CD80/RIPK2/RARA/RPTOR/ID2/BAD/CD86/MALT1/EVI2B/IL7R/AP3D1/IL2RG/CD83/RASGRP1/PPP2R3C/XBP1/RB1/GAS6/IL10/AXL/GLI2/CD27/IFNG/TOX/KLHL25/BTN2A2/CCR1/LEF1/AGER/IL2RA/ZBTB16/BTK/IL7/ZBTB46/BCL6/SHB/IL18/CD101/RHOH/SMARCD3/IL23R/IL21/LCK/TYROBP/ZAP70/HLA-DRB1/WNT10B/IL34/IL4I1/LILRB4/IL12RB1/TNF/TESPA1/CCL19/ADAM8/IL12B/IL23A/DCSTAMP",76
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","122/4203","309/13465",0.394822006472492,1.26487706808282,3.17304350040128,0.00111963583893644,0.029215968371171,0.0261081002801322,"RAB11FIP3/RAB11B/GNA11/CYB5R4/PTPN23/FAM3A/RPH3AL/STX4/SREBF1/MIDN/CASP4/APBB1/MYO18A/SIRT3/LRP5/TRPM4/NECAB3/CAPN10/PRKACA/RHBDF1/TGFB1/BLOC1S3/DRD4/IL1B/GNAO1/TLR2/HMGCR/RAPGEF3/BRSK2/JAK2/RAP1GDS1/NR1H2/SIRT6/BAD/TVP23B/OLFM2/LMF1/BSG/ACSL4/RCN3/PPARD/GNPTAB/PLA2G6/IL1RN/HIF1A/RHBDD3/NR1D1/NLGN2/SYT7/PICK1/PIM3/IL6/PFKL/CASP1/TCIRG1/APBB3/PLEK/PER2/SEL1L/PRKCB/SERP1/RAB11FIP5/IFNG/TLR4/CPLX1/TCF7L2/SEC24A/ADRA2C/ARL4D/FFAR2/IRS2/SLC25A22/TMEM132A/GSDMD/CCL5/TGFB3/STX1A/F2RL1/ADRA2A/ALOX5/SSTR5/F2R/MLXIPL/GZMB/BLK/PRF1/IRS1/MYH10/ADCY5/KCNN4/IL12A/HLA-DRB1/BAIAP3/ABCA12/LRRC32/INHBB/MAFA/SNAP25/SUCNR1/KCNB1/TNF/APOE/BMP8A/EXPH5/ADCY8/NMU/ADTRP/IL1A/ADAM8/IL12B/MC4R/NNAT/ADORA2A/ADCYAP1/RBP4/GAL/ABCC8/NOS2/ACHE/SAA1/CBLN1/AP1M2",122
"GO:0002790","GO:0002790","peptide secretion","85/4203","205/13465",0.414634146341463,1.32834850832448,3.19120404870583,0.00114457165453999,0.029733314543608,0.026570413408964,"RAB11B/GNA11/CYB5R4/FAM3A/RPH3AL/STX4/SREBF1/MIDN/SIRT3/LRP5/TRPM4/CAPN10/PRKACA/IL1B/S100A8/GNAO1/GABBR1/RAPGEF3/BRSK2/JAK2/SIRT6/BAD/RAB8B/ACSL4/PPARD/PLA2G6/IL1RN/HIF1A/NR1D1/NLGN2/SYT7/PICK1/PIM3/IL6/UCN/PFKL/TCIRG1/PER2/PRKCB/SERP1/RAB11FIP5/IFNG/CPLX1/TCF7L2/ADRA2C/FFAR2/TRPV1/IRS2/SLC25A22/CCL5/STX1A/F2RL1/ADRA2A/ALOX5/SSTR5/PAX8/MLXIPL/BLK/ADORA1/EXOC3L1/IRS1/ADCY5/HLA-DRB1/BAIAP3/ABCA12/INHBB/MAFA/SNAP25/KCNB1/TNF/BMP8A/RASL10B/ADCY8/NMU/MC4R/ILDR1/NNAT/ADCYAP1/MMP7/RBP4/GAL/ABCC8/SCT/SMPD3/NOS2",85
"GO:0035590","GO:0035590","purinergic nucleotide receptor signaling pathway","17/4203","28/13465",0.607142857142857,1.94508174433228,3.37218653117391,0.00119391001165324,0.0308771660347121,0.0275925869359861,"GPR171/P2RY2/P2RX6/GPR34/P2RY13/P2RY4/ADORA1/NECAB2/ADCY5/PTAFR/P2RY12/CNTN2/CTSG/P2RY11/P2RY8/P2RX1/ADORA2A",17
"GO:0042063","GO:0042063","gliogenesis","119/4203","301/13465",0.395348837209302,1.26656485677451,3.1506964362803,0.00120842004586761,0.0310570907453006,0.0277533720356699,"SCRIB/PRX/PLEC/S100A9/GPR183/GPC1/SKI/NFE2L1/COL6A1/SUN2/CSF1/DAB2IP/MECP2/ABCA2/BIN1/HRAS/SOX13/HEXB/DLG5/NAB2/FPR2/LGI4/CSPG4/ZMIZ1/ERBB2/TGFB1/FKRP/ABL1/AKT2/ATP1B2/IL1B/MXRA8/S100A8/DLL1/LAMB2/TLR2/CLCN2/NSUN5/ID2/EZH2/GPR157/BOK/DAG1/GPR17/MAP2K2/MAPT/LYN/MAPK3/NR1D1/RNF112/LRP1/CLCF1/RB1/IFNGR1/PICK1/CCR2/PTPRJ/DAAM2/SMO/IL6/SOX8/METRN/CXCR4/IFNG/TLR4/CDK1/CCL3/CX3CL1/LEF1/AGER/CCL2/PRDM8/EOMES/DUSP15/SERPINE2/NOTCH1/STAP1/BMP2/MYB/MFSD8/WASF3/MBOAT7/DTX1/LAMC3/ZNF488/PFKFB3/ITGB4/KLF15/NTN1/DAB1/TPPP/MYRF/CSPG5/MYCN/TTBK1/P2RY12/MMP24/LTA/KCNJ10/MYOC/IL34/FA2H/SOX10/TNF/CNTN2/TSPAN2/SLC7A5/VTN/GPR37L1/SOX9/MAG/DNER/ADORA2A/RELN/HES5/ABCC8/VAX1/FGF5/PAX6",119
"GO:0023061","GO:0023061","signal release","159/4203","416/13465",0.382211538461538,1.22447736506891,3.13288868246983,0.00121154143309559,0.0310570907453006,0.0277533720356699,"VAMP2/SCRIB/DVL1/RAB11FIP3/RAB11B/GNA11/CYB5R4/PTPN23/LTBP4/PIP5K1C/FAM3A/RPH3AL/STX4/SREBF1/MIDN/ABCC4/SIRT3/LRP5/TRPM4/PRRT2/NRXN2/CAPN10/PRKACA/GIT1/IL1B/GNAO1/GABBR1/PINK1/RAPGEF3/BRSK2/JAK2/MCTP1/SIRT6/BAD/C1QTNF1/STX1B/SNPH/RAB8B/ACSL4/CALM3/SPP1/PPARD/FGFR1/LYN/PLA2G6/FCER1G/IL1RN/INHA/HIF1A/PPT1/NR1D1/STXBP1/NLGN2/SYT7/KMO/PICK1/SYT12/PIM3/IL6/UCN/PFKL/RAP1B/MCTP2/RIMS4/TCIRG1/CRY2/ASIC1/PER2/PRKCB/PTGS2/SERP1/RAB11FIP5/GRIK5/IFNG/CPLX1/TCF7L2/SLC6A9/SYP/ADRA2C/FFAR2/BTK/ADRA2B/IRS2/SLC25A22/WNK4/TMEM132A/CCL5/STX1A/F2RL1/ADRA2A/MYB/ALOX5/SYN1/SSTR5/SYT2/F2R/PAX8/MLXIPL/BLK/TBX3/TGM2/ADORA1/SYN3/EXOC3L1/IRS1/OXT/BRSK1/ADCY5/SCG5/LIN7B/CSPG5/SNCA/HLA-DRB1/BAIAP3/SV2A/ABCA12/INHBB/MAFA/SNAP25/RAB44/PPFIA3/SUCNR1/SLC6A4/HTR1B/KCNB1/TNF/GALR1/DOC2A/BMP8A/RASL10B/SYT13/ADCY8/TAC1/NMU/P2RX1/OSM/ADAM8/CHRNA4/GRM2/SYNGR3/FOXD1/MC4R/ILDR1/NNAT/ADORA2A/ADCYAP1/RBP4/GAL/ABCC8/CACNA1B/SCT/SMPD3/NOS2/FOXL2/SYT5/SYT9/PRKCG/RETN/CHRNA6",159
"GO:0043588","GO:0043588","skin development","102/4203","253/13465",0.403162055335968,1.29159578279772,3.15407179610127,0.0012346915481929,0.0315117110479582,0.0281596318008907,"PLEC/NUMA1/AHDC1/PKD1/COL6A1/FUZ/SHARPIN/LAMA5/UGCG/COL5A3/PPL/DLL1/TNFSF13B/CYP26B1/EDA/TCHH/EZH2/SUFU/CASP3/KRT2/PIAS4/KRT5/PTCH2/TRADD/SRF/HOXA7/ABCB6/BCR/SMO/SOX18/DSC1/FOSL2/COL5A1/GLI2/JUP/ASAH1/NCOA3/IGFBP5/KAZN/TMEM79/KRT1/ITGA3/LIPN/KRT14/IL18/ALX4/KRT10/NOTCH1/COL1A1/ZBED2/FZD6/ZFP36/FZD3/DLX3/HPSE/BCL11B/HRNR/WNT10A/ASPRV1/ITGB4/NGFR/ITGA2/CSTA/DSP/LTB/FLG2/ABCA12/LSR/EPHA2/WNT10B/EVPL/SCEL/VANGL2/GATA6/TGM3/FA2H/COL1A2/TNF/FST/ATP8A2/SPINK5/KRT80/EXPH5/SOX9/DACT2/KRT78/WNT16/KRT73/GRHL3/PKP3/ETV4/KRT79/KRT77/GAL/EREG/ACER1/OVOL1/FLG/KRT17/ZNF750/PAX6/SLC39A2",102
"GO:0008217","GO:0008217","regulation of blood pressure","67/4203","156/13465",0.429487179487179,1.37593263663927,3.18136849156947,0.00125437791787065,0.0318743454327045,0.0284836907114734,"GNA11/MECP2/LRP5/SCNN1D/PDGFB/PLCB3/GCH1/DLL1/ID2/RPS6KA2/ATP6AP2/EMILIN1/ECE1/ATP2B1/PRCP/TBXA2R/MANF/UCN/GAS6/PTPRO/SOD2/PTGS2/CORO2B/NAV2/GNB3/AVPR2/NPR1/ADRA2B/WNK4/POSTN/RENBP/F2RL1/NR2F2/F2R/ERAP2/TPM1/ADORA1/GRIP2/OXT/SCNN1A/CTSZ/ACSM3/AVPR1A/HSD11B2/NOS3/CPA3/AR/CYP4A11/CYP4F12/CMA1/ATP1A2/ADM5/SUCNR1/COL1A2/TNF/CTSG/ADRB1/RASL10B/GPR37L1/TAC1/NMU/P2RX1/UTS2/KCNK3/ADM2/NOS2/ADRA1A",67
"GO:0009306","GO:0009306","protein secretion","121/4203","307/13465",0.39413680781759,1.26268192178535,3.13630860631486,0.00126069850923609,0.0318956722836731,0.0285027489044682,"RAB11FIP3/RAB11B/GNA11/CYB5R4/PTPN23/FAM3A/RPH3AL/STX4/SREBF1/MIDN/CASP4/APBB1/MYO18A/SIRT3/LRP5/TRPM4/NECAB3/CAPN10/PRKACA/RHBDF1/TGFB1/BLOC1S3/DRD4/IL1B/GNAO1/TLR2/HMGCR/RAPGEF3/BRSK2/JAK2/RAP1GDS1/NR1H2/SIRT6/BAD/TVP23B/OLFM2/LMF1/BSG/ACSL4/RCN3/PPARD/GNPTAB/PLA2G6/IL1RN/HIF1A/RHBDD3/NR1D1/NLGN2/SYT7/PICK1/PIM3/IL6/PFKL/CASP1/TCIRG1/APBB3/PLEK/PER2/SEL1L/PRKCB/SERP1/RAB11FIP5/IFNG/TLR4/CPLX1/TCF7L2/SEC24A/ADRA2C/ARL4D/FFAR2/IRS2/SLC25A22/TMEM132A/GSDMD/CCL5/TGFB3/STX1A/F2RL1/ADRA2A/ALOX5/SSTR5/F2R/MLXIPL/GZMB/BLK/PRF1/IRS1/MYH10/ADCY5/KCNN4/IL12A/HLA-DRB1/BAIAP3/ABCA12/INHBB/MAFA/SNAP25/SUCNR1/KCNB1/TNF/APOE/BMP8A/EXPH5/ADCY8/NMU/ADTRP/IL1A/ADAM8/IL12B/MC4R/NNAT/ADORA2A/ADCYAP1/RBP4/GAL/ABCC8/NOS2/ACHE/SAA1/CBLN1/AP1M2",121
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","79/4203","189/13465",0.417989417989418,1.3390976714793,3.16254304929498,0.00127532232726576,0.0320533776903822,0.0286436782935191,"B2M/BRD4/CR1/PKN1/HLX/PTPRC/TFRC/TRPM4/HLA-DRA/TGFB1/IL1B/FCGR1A/TNFSF13B/SMAD7/CD80/RIPK2/JAK2/CLEC7A/SLAMF1/MALT1/DENND1B/KLHL22/ATAD5/IL7R/FCER1G/MAPK3/CLCF1/HAVCR2/CCR2/CLEC6A/IL6/IL10/CR1L/CD274/TYK2/IFNG/FCGR2B/AGER/XCL1/BTK/BCL6/IL18/CD69/TRAF2/CD28/IL18R1/CR2/CARD9/ARG1/IL23R/BATF/HLA-H/CD226/KLRC1/SYVN1/IL27RA/IL12A/HLA-DRB1/CD55/KLRD1/CLC/HPX/LTA/ULBP1/C4BPB/IL4I1/LILRB4/IL12RB1/TNF/ULBP2/CCL19/TBX21/JAK3/CD1A/IL1RL1/IL12B/CD1B/NLRP10/IL23A",79
"GO:0009913","GO:0009913","epidermal cell differentiation","75/4203","178/13465",0.421348314606742,1.34985844781817,3.16521530347926,0.00128117269203811,0.0320533776903822,0.0286436782935191,"SCRIB/PLEC/NUMA1/TPRN/SHARPIN/TRIOBP/UGCG/MAFG/PPL/DLL1/CYP26B1/TCHH/EZH2/CASP3/KRT2/ANKRD24/KRT5/PTCH2/FGFR1/HOXA7/BCR/JAG2/STRC/FOSL2/GLI2/SLC4A7/MAFF/ASAH1/NCOA3/PDZD7/KAZN/PTCH1/TMEM79/KRT1/LIPN/KRT14/TMEM132E/KRT10/NOTCH1/ZBED2/ZFP36/DLX3/BCL11B/HRNR/GLI1/CDH23/CSTA/DSP/MYCN/BMP4/ABCA12/EPHA2/EVPL/SCEL/GATA6/TGM3/FA2H/SPINK5/KRT80/EXPH5/ESRP1/KRT78/WNT16/KRT73/ETV4/KRT79/HES5/KRT77/EREG/ACER1/OVOL1/FLG/KRT17/PAX6/SLC39A2",75
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","23/4203","42/13465",0.547619047619048,1.75438745567225,3.29844059163199,0.00128345712353653,0.0320533776903822,0.0286436782935191,"SH2B1/MAD1L1/IGF2/LRP5/PDGFB/IL1B/SKA3/DLGAP5/RB1/AURKA/CD28/CDC20/NUSAP1/TGFA/PDGFRB/SPHK1/TNF/FGF8/EGF/IL1A/UBE2C/SMPD3/EREG",23
"GO:0002335","GO:0002335","mature B cell differentiation","20/4203","35/13465",0.571428571428571,1.83066517113626,3.31464006399134,0.00130636566182152,0.032295419930772,0.0288599731294062,"GPR183/CR1/DDRGK1/DLL1/MALT1/DOCK10/IL2RG/POU2AF1/XBP1/IL6/SLAMF8/LFNG/IL10/CD19/FCGR2B/BCL6/PLCG2/IL21/BCL3/IRF8",20
"GO:0031424","GO:0031424","keratinization","20/4203","35/13465",0.571428571428571,1.83066517113626,3.31464006399134,0.00130636566182152,0.032295419930772,0.0288599731294062,"SHARPIN/PPL/CYP26B1/TCHH/KRT2/KRT5/KAZN/TMEM79/KRT1/LIPN/HRNR/ABCA12/EVPL/TGM3/KRT80/KRT78/KRT73/KRT79/KRT77/KRT17",20
"GO:0002819","GO:0002819","regulation of adaptive immune response","84/4203","203/13465",0.413793103448276,1.3256540894435,3.14930267146617,0.00130979878048843,0.032295419930772,0.0288599731294062,"B2M/BRD4/CR1/PKN1/HLX/PTPRC/TFRC/TRPM4/HLA-DRA/TGFB1/IL1B/FCGR1A/TNFSF13B/SMAD7/CD80/RIPK2/JAK2/TNFRSF14/SAMSN1/CLEC7A/SLAMF1/MALT1/DENND1B/KLHL22/ATAD5/IL7R/FCER1G/MAPK3/CLCF1/HAVCR2/CCR2/CLEC6A/IL6/IL10/CR1L/CD274/TYK2/IFNG/FCGR2B/AGER/XCL1/BTK/BCL6/IL18/CD69/TRAF2/CD28/IL18R1/CR2/CARD9/ARG1/IL23R/BATF/HLA-H/CD226/KLRC1/IRF1/SYVN1/IL27RA/IL12A/HLA-DRB1/CD55/KLRD1/CLC/HPX/LTA/IRF7/ULBP1/C4BPB/IL4I1/LILRB4/IL12RB1/TNF/ULBP2/CCL19/TBX21/SKAP1/JAK3/CD1A/IL1RL1/IL12B/CD1B/NLRP10/IL23A",84
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","25/4203","47/13465",0.531914893617021,1.70407662206833,3.25716168747224,0.0013999804178845,0.0340857156973636,0.0304598249916292,"MAD1L1/XRCC3/TTK/BUB1/MAD2L1/INCENP/KNTC1/SKA3/NUF2/ATM/KLHL22/ZWILCH/GEN1/FBXO5/NDC80/BIRC5/CENPF/CDC20/CCNB1/SPC25/CDCA8/TRIP13/BUB1B/SPC24/AURKB",25
"GO:1905819","GO:1905819","negative regulation of chromosome separation","25/4203","47/13465",0.531914893617021,1.70407662206833,3.25716168747224,0.0013999804178845,0.0340857156973636,0.0304598249916292,"MAD1L1/XRCC3/TTK/BUB1/MAD2L1/INCENP/KNTC1/SKA3/NUF2/ATM/KLHL22/ZWILCH/GEN1/FBXO5/NDC80/BIRC5/CENPF/CDC20/CCNB1/SPC25/CDCA8/TRIP13/BUB1B/SPC24/AURKB",25
"GO:2000516","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","25/4203","47/13465",0.531914893617021,1.70407662206833,3.25716168747224,0.0013999804178845,0.0340857156973636,0.0304598249916292,"BRD4/HLX/HLA-DRA/GPR65/CD80/RIPK2/RARA/CD86/MALT1/IL2RG/CD83/IFNG/KLHL25/XCL1/SHB/IL18/CD28/IL23R/CD3E/HLA-DRB1/CD55/IL12RB1/CCL19/IL12B/IL23A",25
"GO:0007162","GO:0007162","negative regulation of cell adhesion","108/4203","271/13465",0.398523985239852,1.27673696437178,3.10011594195465,0.00144551154202457,0.0350476319293374,0.0313194167438657,"SCRIB/ZNF703/CR1/ADAMDEC1/SLC4A2/RAB40C/MAD1L1/PTPN2/HLX/MAPK7/PTPRC/DLG5/ERBB2/TGFB1/TBCD/ABL1/LAX1/SMAD7/CD80/HSPG2/JAK2/TNFRSF14/PLA2G2D/CASP3/CD86/BTLA/C1QTNF1/CTLA4/LPXN/PLXNB2/PPM1F/KLHL22/PAG1/ACTN4/IL1RN/PDCD1LG2/MAPK3/GBP1/CRTAM/HOXA7/HAVCR2/IL10/PTPRO/CD274/VEGFA/GCNT2/TIGIT/CORO2B/GLMN/PLXNB3/CX3CL1/BTN2A2/NOTCH4/PLXNC1/SRC/IL2RA/VSIG4/FZD7/XCL1/PLXND1/IDO1/BCL6/MYADM/SERPINE2/CD69/NOTCH1/POSTN/BMP2/COL1A1/CDH1/PLXNB1/FBLN1/SIPA1/ARG1/MMP12/LAPTM5/DTX1/SPRY4/PAWR/IRF1/DAB1/PTPN22/HLA-DRB1/BMP4/ABCA12/ARG2/LRRC32/MYOC/IL4I1/LILRB4/ADAMTS18/CTSG/FAM107A/DACT2/ADTRP/ARHGDIG/TBX21/JAK3/TSPAN32/DMTN/APOD/ADORA2A/TACSTD2/MIR29C/TNR/CCL25/DAPL1/DSCAM",108
"GO:0015833","GO:0015833","peptide transport","92/4203","226/13465",0.407079646017699,1.30414642722539,3.10615916428303,0.00146773425705834,0.0354067483190648,0.0316403318884924,"RAB11B/GNA11/CYB5R4/FAM3A/RPH3AL/STX4/SREBF1/MIDN/ABCC4/SIRT3/LRP5/TRPM4/MFSD1/CAPN10/PRKACA/IL1B/S100A8/GNAO1/GABBR1/RAPGEF3/BRSK2/JAK2/SIRT6/BAD/RAB8B/ACSL4/SLC7A11/PPARD/PLA2G6/IL1RN/HIF1A/NR1D1/NLGN2/SYT7/PICK1/PIM3/IL6/UCN/PFKL/ABCB9/TCIRG1/PER2/PRKCB/SERP1/RAB11FIP5/IFNG/CPLX1/TCF7L2/ADRA2C/FFAR2/TRPV1/IRS2/SLC25A22/SLC15A2/CCL5/STX1A/F2RL1/ADRA2A/ALOX5/SSTR5/TAP1/PAX8/MLXIPL/BLK/ADORA1/EXOC3L1/IRS1/ADCY5/HLA-DRB1/BAIAP3/ABCA12/INHBB/MAFA/SNAP25/KCNB1/TNF/BMP8A/RASL10B/ADCY8/NMU/MC4R/ILDR1/NNAT/ADCYAP1/MMP7/RBP4/GAL/ABCC8/SCT/SMPD3/NOS2/SLC15A1",92
"GO:0030593","GO:0030593","neutrophil chemotaxis","35/4203","72/13465",0.486111111111111,1.55733669072356,3.19417941502431,0.00147936292461542,0.0354067483190648,0.0316403318884924,"S100A9/PIP5K1C/CXCR2/TNFAIP6/CXCR1/CXCL10/CXCL13/S100A12/IL1B/S100A8/CXCL9/BSG/SRP54/BST1/FCER1G/CXCL5/C3AR1/PIK3CG/LBP/CKLF/CCL3/CX3CL1/XCL1/VAV3/CXCL3/PF4V1/CXADR/TREM1/RAC2/DPEP1/C5AR2/CCL19/IL23A/CCR7/SAA1",35
"GO:0140013","GO:0140013","meiotic nuclear division","63/4203","146/13465",0.431506849315068,1.38240298025872,3.12950928842268,0.00149769778294747,0.0354067483190648,0.0316403318884924,"BRCA2/GOLGA2/FOXJ2/EME2/HSF1/FZR1/NCAPH2/EHMT2/PPP2R1A/ASPM/MUS81/CYP26B1/ACTR3/TTK/RAD51AP1/RPS6KA2/KIF18A/INCENP/SKA3/TOP2A/SLX4/NUF2/ATM/BRIP1/DCAF13/FBXO5/MEI1/AURKA/FANCD2/NDC1/CKS2/SMC4/SPIRE2/NDC80/RAD1/RAB24/CCNE2/MAPK15/NCAPH/SYCE1L/PTTG1/CDC20/CCNB2/RMI1/CDC25B/HSF5/DAZL/HORMAD1/MND1/ANKLE1/CCNE1/TRIP13/REC8/NPM2/FBXO43/KCTD19/ZNF541/TEX15/CNTD1/SYCE1/EREG/FMN2/BTBD18",63
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","22/4203","40/13465",0.55,1.76201522721865,3.2512536779353,0.00150891616830864,0.0354067483190648,0.0316403318884924,"GPR183/PTPRC/TFRC/TNFSF13B/TICAM1/BST1/ATAD5/CLCF1/FCRL3/TLR4/SLC39A10/TCF3/BTK/IL7/IRS2/BCL6/VAV3/NFATC2/IL21/TNFRSF13C/PRLR/WNT3A",22
"GO:0050766","GO:0050766","positive regulation of phagocytosis","33/4203","67/13465",0.492537313432836,1.57792408407641,3.19449759982723,0.00151047686511806,0.0354067483190648,0.0316403318884924,"MYO18A/PTPRC/FPR2/PRKACA/FCGR1A/FCGR2A/CLEC7A/ARAP1/ABCA7/FCER1G/IL2RG/TUB/BCR/PTPRJ/GAS6/SIRPG/IFNG/FCGR2B/FCN1/BTK/GPR18/CCL2/STAP1/F2RL1/TULP1/PLCG2/DOCK2/ITGA2/IL2RB/GATA2/CD300LF/COLEC11/FCN2",33
"GO:0050817","GO:0050817","coagulation","88/4203","215/13465",0.409302325581395,1.31126714583714,3.09926657435154,0.00151443360911868,0.0354067483190648,0.0316403318884924,"ADAMTS13/MYH9/HSPB1/PDGFB/DGKQ/BLOC1S3/HPS5/C1GALT1C1/JAK2/LMAN1/ENTPD1/C1QTNF1/EMILIN1/SLC7A11/LYN/FCER1G/SRF/VAV2/STXBP1/TBXA2R/MYL9/PTPRJ/IL6/GAS6/ITPK1/AXL/DGKD/PLEK/PIK3CG/FLNA/TUBB1/TLR4/TSPAN9/DGKZ/ADRA2C/MMRN1/SRC/PEAR1/SLC4A1/KRT1/ENTPD2/ADRA2B/SERPINE2/VAV3/PRRG3/F13A1/F2RL1/ADRA2A/FZD6/FBLN1/PLCG2/PDPN/F2R/HPSE/GP1BA/ANGPTL2/SERPINA1/FAP/THBD/LCK/ITGA2/NOS3/P2RY12/CD40LG/SCUBE1/F12/GP9/C4BPB/SLC6A4/APOE/ADAMTS18/CTSG/VTN/SERPIND1/ADTRP/P2RX1/TSPAN32/SERPINA10/ANGPT4/F10/ADORA2A/TYRO3/F2RL3/SERPINB2/WNT3A/SAA1/ANXA8/PDIA2",88
"GO:0042886","GO:0042886","amide transport","104/4203","260/13465",0.4,1.28146561979538,3.08714610657688,0.00151689112174429,0.0354067483190648,0.0316403318884924,"AQP9/SLC27A1/RAB11B/GNA11/CYB5R4/FAM3A/RPH3AL/STX4/SREBF1/ABCA2/MIDN/ABCC4/SIRT3/LRP5/TRPM4/MFSD1/CAPN10/PRKACA/IL1B/S100A8/GNAO1/GABBR1/ABCD1/RAPGEF3/BRSK2/JAK2/SIRT6/BAD/SLC25A32/RAB8B/ACSL4/SLC7A11/PPARD/SLC19A1/PLA2G6/IL1RN/HIF1A/NR1D1/NLGN2/SYT7/PICK1/SLC25A42/PIM3/IL6/UCN/PFKL/ABCB9/TCIRG1/PER2/PRKCB/SERP1/RAB11FIP5/IFNG/CPLX1/TCF7L2/ADRA2C/FFAR2/TRPV1/IRS2/SLC25A22/SLC15A2/CCL5/STX1A/F2RL1/ADRA2A/ALOX5/SSTR5/TAP1/PAX8/MLXIPL/BLK/ADORA1/SLC14A1/EXOC3L1/IRS1/ADCY5/FOLR3/HLA-DRB1/BAIAP3/ABCA12/SLC14A2/INHBB/MAFA/SNAP25/KCNB1/TNF/POU3F3/BMP8A/RASL10B/ADCY8/NMU/ABCA13/MC4R/ILDR1/NNAT/ADCYAP1/MMP7/RBP4/GAL/ABCC8/SCT/SMPD3/NOS2/SLC15A1",104
